mssv,ngaythi,url,loaixn,tongdiem,ngay_xet_loai,thoi_gian_nop_bang,ket_qua_xet_loai,year,month,day
9CF7513CXPvAibaEXe8JhJ4J3nSSlxGVuJhy65uf,2020-11-06,bangcap/19521189/19521189_bangcap_TOEIC_LR_20201124211838.jpg,TOEIC_LR,350.0,2020-12-26 21:13:57.343387471,2020-11-24,,2020,12,26
9D53300DXPvAibaEXe8ydgsBCmjqA2j6bQSrS7Xs,,bangcap/13520429/13520429_bangcap_TOEIC_LR_20180315215748.jpg,TOEIC_LR,770.0,2018-04-12 10:23:19.000000000,2018-03-15,,2018,4,12
9D8C6D91XPvAibaEXe/CiPILllTJfwk4E+2u3pfJ,2020-06-21,bangcap/15520333/15520333_bangcap_TOEIC_LR_20201001231414.jpg,TOEIC_LR,580.0,2020-10-26 15:58:57.000000000,2020-10-01,,2020,10,26
9D8C6D91XPvAibaEXe/CiPILllTJfwk4E+2u3pfJ,2020-12-27,bangcap/15520333/15520333_bangcap_TOEIC_SW_20210107114956.png,TOEIC_SW,195.0,2021-02-08 21:13:57.343387471,2021-01-07,,2021,2,8
9DE68ECCXPvAibaEXe/V63KvIWwakHYgQNbwg3g5,2018-12-29,bangcap/17520617/17520617_bangcap_TOEIC_LR_20200621225150.jpg,TOEIC_LR,615.0,2020-07-06 15:30:50.000000000,2020-06-21,,2020,7,6
9DE68ECCXPvAibaEXe/V63KvIWwakHYgQNbwg3g5,2020-08-09,bangcap/17520617/17520617_bangcap_TOEIC_SW_20201201134945.png,TOEIC_SW,220.0,2021-01-02 21:13:57.343387471,2020-12-01,,2021,1,2
9DE71C07XPvAibaEXe9MnecufC0W/npLWrGKnnHm,2020-09-27,bangcap/19522537/19522537_bangcap_TOEIC_LR_20201010110805.jpg,TOEIC_LR,475.0,2020-11-11 21:13:57.343387471,2020-10-10,,2020,11,11
9DF18B69XPvAibaEXe80CLygfiFTYHHljkL4Y9Lt,2019-04-06,bangcap/14520698/14520698_bangcap_TOEIC_LR_20190611153608.jpg,TOEIC_LR,940.0,2019-07-01 11:13:47.000000000,2019-06-11,,2019,7,1
9DF18B69XPvAibaEXe80CLygfiFTYHHljkL4Y9Lt,2019-06-02,bangcap/14520698/14520698_bangcap_TOEIC_SW_20190708151218.png,TOEIC_SW,250.0,2019-10-22 10:53:28.000000000,2019-07-08,,2019,10,22
9E441A11XPvAibaEXe+pfrKEojyOywt6EQAwgLC+,2021-03-21,bangcap/17521074/17521074_bangcap_TOEIC_LR_20210401163744.jpg,TOEIC_LR,815.0,2021-05-03 21:13:57.343387471,2021-04-01,,2021,5,3
9E7720D0XPvAibaEXe8NoNh54Mn6M/Vxi2/pE5KO,2019-05-25,bangcap/15520522/15520522_bangcap_TOEIC_LR_20190705110332.jpg,TOEIC_LR,575.0,2019-07-30 15:19:23.000000000,2019-07-05,,2019,7,30
9E83FE11XPvAibaEXe8aLAPPdCF+ab+0ZnouY9R5,2018-12-29,bangcap/17520399/17520399_bangcap_TOEIC_LR_20201009130938.jpeg,TOEIC_LR,935.0,2020-10-26 16:05:18.000000000,2020-10-09,,2020,10,26
9EA5AD13XPvAibaEXe92uUBt7zfwrQgm4FsORSw0,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521305/17521305_chungchi_TOEIC_LR_20180423161947.jpg,TOEIC_LR,845.0,2018-06-20 14:16:56.000000000,2018-04-23,,2018,6,20
9EA5AD13XPvAibaEXe92uUBt7zfwrQgm4FsORSw0,2020-09-16,bangcap/17521305/17521305_bangcap_TOEIC_SW_20201007090346.jpeg,TOEIC_SW,360.0,2021-02-24 09:59:20.000000000,2020-10-07,,2021,2,24
9EBE932BXPvAibaEXe8ZCBSJNuktiDzd68Sjee+R,2020-05-20,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521688/18521688_chungchi_TOEIC_LR_20200713094211.jpg,TOEIC_LR,570.0,2020-08-27 15:55:19.000000000,2020-07-13,,2020,8,27
9EF161A4XPvAibaEXe+gsTDvgY5pDiTxGuafuV/2,,bangcap/13520888/13520888_bangcap_TOEIC_LR_20171125113008.jpg,TOEIC_LR,450.0,2017-12-27 09:00:47.000000000,2017-11-25,,2017,12,27
9F3A2199XPvAibaEXe9p2uXWEeSl6g+qT5CGgkj7,2020-07-10,bangcap/18520113/18520113_bangcap_IELTS_20201117202504.jpg,IELTS,5.0,2020-12-19 21:13:57.343387471,2020-11-17,,2020,12,19
9F52B271XPvAibaEXe8YaJ+XvjGNa8xGZtVnN36J,2019-03-17,bangcap/14520554/14520554_bangcap_TOEIC_LR_20190418090100.png,TOEIC_LR,610.0,2019-06-18 10:17:41.000000000,2019-04-18,,2019,6,18
9F52B271XPvAibaEXe8YaJ+XvjGNa8xGZtVnN36J,2019-04-07,bangcap/14520554/14520554_bangcap_TOEIC_SW_20190417143625.png,TOEIC_SW,200.0,2019-10-22 10:54:44.000000000,2019-04-17,,2019,10,22
A048A75BXPvAibaEXe9WGATIMl02LCcJquODyIYq,2021-04-14,bangcap/16520574/16520574_bangcap_TOEIC_LR_20210426132822.jpg,TOEIC_LR,640.0,2021-05-18 10:26:41.000000000,2021-04-26,,2021,5,18
A104C227XPvAibaEXe9npw4GElGYwTghKPAaKlEb,2018-04-22,bangcap/15520626/15520626_bangcap_TOEIC_LR_20190319222636.jpg,TOEIC_LR,810.0,2019-04-12 15:05:09.000000000,2019-03-19,,2019,4,12
A1296A82XPvAibaEXe+fPSOag5leTUH5Dafp+hav,2021-02-17,bangcap/15520734/15520734_bangcap_TOEIC_LR_20210303032504.jpg,TOEIC_LR,620.0,2021-04-04 21:13:57.343387471,2021-03-03,,2021,4,4
A1629CC6XPvAibaEXe8JNpgMW2c4UGzL8waqrJ9w,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520436/18520436_chungchi_TOEIC_LR_20191025104730.jpg,TOEIC_LR,825.0,2019-10-25 10:49:26.000000000,2019-10-25,,2019,10,25
A1629CC6XPvAibaEXe8JNpgMW2c4UGzL8waqrJ9w,2019-09-29,bangcap/18520436/18520436_bangcap_TOEIC_LR_20191011183156.jpg,TOEIC_LR,825.0,2019-10-25 10:52:14.000000000,2019-10-11,,2019,10,25
A1BE3E99XPvAibaEXe/Lh6v1XxTKJbwWcn952SwN,2018-08-25,bangcap/13520357/13520357_bangcap_TOEIC_LR_20180914224343.jpg,TOEIC_LR,590.0,2018-10-24 10:51:50.000000000,2018-09-14,,2018,10,24
A1C62ED1XPvAibaEXe9wgACCA7SCWeQ/xWMCzmBG,2020-10-27,bangcap/18520446/18520446_bangcap_TOEIC_LR_20210329072412.jpg,TOEIC_LR,620.0,2021-04-30 21:13:57.343387471,2021-03-29,,2021,4,30
A241B997XPvAibaEXe/mDljlbns7jXY14SxuNGfI,2020-07-01,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19522163/19522163_chungchi_TOEIC_LR_20200728090628.jpg,TOEIC_LR,540.0,2020-08-22 11:07:55.000000000,2020-07-28,,2020,8,22
A24618FBXPvAibaEXe9NdAclo3+sVw815C7AJNyk,2019-05-25,bangcap/15520665/15520665_bangcap_TOEIC_LR_20200611220145.jpg,TOEIC_LR,525.0,2020-06-23 10:03:55.000000000,2020-06-11,,2020,6,23
A24B2C27XPvAibaEXe/1obfbwrsd56035i2mhdxT,2018-12-10,bangcap/14520308/14520308_bangcap_TOEIC_LR_20190307190018.jpg,TOEIC_LR,790.0,2019-04-12 15:15:35.000000000,2019-03-07,,2019,4,12
A2767E26XPvAibaEXe9PDEhlfOA/z9KbptDP2BwL,2018-12-29,bangcap/15520273/15520273_bangcap_TOEIC_LR_20190911114303.jpg,TOEIC_LR,520.0,2019-10-22 10:55:47.000000000,2019-09-11,,2019,10,22
A2AAB390XPvAibaEXe8BxOZlGHrYNwuNJvxpRkul,2020-12-06,bangcap/15520896/15520896_bangcap_TOEIC_SW_20201218173125.png,TOEIC_SW,225.0,2021-01-19 21:13:57.343387471,2020-12-18,,2021,1,19
A2AAB390XPvAibaEXe8BxOZlGHrYNwuNJvxpRkul,2019-05-25,bangcap/15520896/15520896_bangcap_TOEIC_LR_20201218173301.png,TOEIC_LR,550.0,2021-01-19 21:13:57.343387471,2020-12-18,,2021,1,19
A2AF4496XPvAibaEXe+NJiMjcH3vhKXi3lwL0xLi,2019-08-18,bangcap/14521032/14521032_bangcap_TOEIC_SW_20190907092258.jpg,TOEIC_SW,195.0,2019-10-22 10:51:52.000000000,2019-09-07,,2019,10,22
A2AF4496XPvAibaEXe+NJiMjcH3vhKXi3lwL0xLi,2019-02-14,bangcap/14521032/14521032_bangcap_TOEIC_LR_20190619162528.jpg,TOEIC_LR,475.0,2019-10-22 10:54:14.000000000,2019-06-19,,2019,10,22
A2D1D267XPvAibaEXe82B8VnNvUD6NlLvd8YOPZp,2019-11-27,bangcap/18520509/18520509_bangcap_TOEIC_LR_20191212153430.jpg,TOEIC_LR,675.0,2020-01-03 14:06:08.000000000,2019-12-12,,2020,1,3
A330757EXPvAibaEXe9n6M+kQhqu8gO1FzoyH/Rl,2021-03-25,bangcap/16520869/16520869_bangcap_TOEIC_LR_20210413223918.jpg,TOEIC_LR,550.0,2021-05-27 16:17:45.000000000,2021-04-13,,2021,5,27
A3355797XPvAibaEXe+UuZ4QW1XoS4q88cMAo4Cs,2020-07-19,bangcap/14520511/14520511_bangcap_TOEIC_LR_20200821144837.jpg,TOEIC_LR,635.0,2020-09-14 14:48:01.000000000,2020-08-21,,2020,9,14
A3355797XPvAibaEXe+UuZ4QW1XoS4q88cMAo4Cs,2020-07-19,bangcap/14520511/14520511_bangcap_TOEIC_LR_20200814162027.jpg,TOEIC_LR,635.0,2020-09-14 14:48:11.000000000,2020-08-14,,2020,9,14
A3432242XPvAibaEXe8dZIB3odxynvRsIZuhEiHG,2018-04-05,bangcap/14520734/14520734_bangcap_TOEIC_LR_20190226170625.jpg,TOEIC_LR,670.0,2019-04-12 15:27:54.000000000,2019-02-26,,2019,4,12
A3A320D4XPvAibaEXe/FWKstHRRDnSGVoHs1J/ID,,bangcap/13520905/13520905_bangcap_TOEIC_LR_20180322142242.jpg,TOEIC_LR,475.0,2018-04-12 10:29:50.000000000,2018-03-22,,2018,4,12
A4348F98XPvAibaEXe87cFnqlCoR2cyss3UugRuh,2019-12-28,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521542/18521542_chungchi_TOEIC_LR_20200730144757.jpg,TOEIC_LR,850.0,2020-08-22 10:46:51.000000000,2020-07-30,,2020,8,22
A448176CXPvAibaEXe/eCkq6I30ZSjMojns0bjKw,2018-12-29,bangcap/15520066/15520066_bangcap_TOEIC_LR_20190906200641.jpg,TOEIC_LR,635.0,2019-10-22 10:56:44.000000000,2019-09-06,,2019,10,22
A45E25CBXPvAibaEXe91UcttbrYag9XGEb6iYQdc,2020-11-09,bangcap/18520590/18520590_bangcap_TOEIC_LR_20201209184719.jpg,TOEIC_LR,500.0,2021-01-10 21:13:57.343387471,2020-12-09,,2021,1,10
A50C3F8DXPvAibaEXe+F+2tZHEiFCaf8N7hSafoG,2019-05-25,bangcap/15520202/15520202_bangcap_TOEIC_LR_20191120081258.jpg,TOEIC_LR,485.0,2019-12-10 10:17:44.000000000,2019-11-20,,2019,12,10
A57FE5C5XPvAibaEXe/rR9uJzGOYEia+h3ehxKfK,2020-07-26,bangcap/16520955/16520955_bangcap_TOEIC_LR_20200821145102.jpg,TOEIC_LR,565.0,2020-09-10 09:17:00.000000000,2020-08-21,,2020,9,10
A5D9196EXPvAibaEXe/caEx4rNa5qSnrNv0G2wDZ,2019-06-09,bangcap/13520780/13520780_bangcap_TOEIC_LR_20190705103745.jpg,TOEIC_LR,555.0,2019-10-22 10:49:13.000000000,2019-07-05,,2019,10,22
A5DC0C28XPvAibaEXe815EPCWwbvwVqtdPrtoku1,2020-12-26,bangcap/19521949/19521949_bangcap_TOEIC_LR_20210107131047.png,TOEIC_LR,430.0,2021-02-08 21:13:57.343387471,2021-01-07,,2021,2,8
A5DC0C28XPvAibaEXe815EPCWwbvwVqtdPrtoku1,2020-12-26,bangcap/19521949/19521949_bangcap_TOEIC_LR_20210119155306.jpg,TOEIC_LR,430.0,2021-02-20 21:13:57.343387471,2021-01-19,,2021,2,20
A5F31E3BXPvAibaEXe+65Is9PO18GwQlN/RHlw12,2018-12-15,bangcap/15520358/15520358_bangcap_TOEIC_LR_20201129230706.jpg,TOEIC_LR,460.0,2020-12-31 21:13:57.343387471,2020-11-29,,2020,12,31
A64E415AXPvAibaEXe+xRE5267JUoPBmJrZU32CX,2018-11-30,bangcap/14520430/14520430_bangcap_TOEIC_LR_20181212180025.jpg,TOEIC_LR,805.0,2019-01-10 15:42:10.000000000,2018-12-12,,2019,1,10
A68F4B39XPvAibaEXe9Fr9h5GPmfNYY0KJ8OhRPC,2020-09-16,bangcap/17520245/17520245_bangcap_TOEIC_LR_20210121112054.jpg,TOEIC_LR,750.0,2021-02-22 21:13:57.343387471,2021-01-21,,2021,2,22
A6B71786XPvAibaEXe+dJypLAXKUX7xdHetp3a1W,2020-07-09,bangcap/16521177/16521177_bangcap_TOEIC_LR_20200812191251.jpg,TOEIC_LR,790.0,2020-08-20 10:19:46.000000000,2020-08-12,,2020,8,20
A6B71786XPvAibaEXe+dJypLAXKUX7xdHetp3a1W,2020-11-01,bangcap/16521177/16521177_bangcap_TOEIC_SW_20201216141022.png,TOEIC_SW,230.0,2021-01-17 21:13:57.343387471,2020-12-16,,2021,1,17
A6CD7132XPvAibaEXe9+m/oQf3Tjz2YktXXV8oIh,2021-03-20,bangcap/17520751/17520751_bangcap_TOEIC_LR_20210330123229.jpg,TOEIC_LR,570.0,2021-05-27 16:17:45.000000000,2021-03-30,,2021,5,27
A6E57CBFXPvAibaEXe/RnFf25EKRr9zy6d8Ux/jt,2018-12-29,bangcap/16521075/16521075_bangcap_TOEIC_LR_20200427221631.jpg,TOEIC_LR,550.0,2020-05-14 09:29:19.000000000,2020-04-27,,2020,5,14
A6FA945EXPvAibaEXe9D0puFBsAtkj9yxH/4mWCS,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520079/17520079_chungchi_TOEIC_LR_20180515142725.jpg,TOEIC_LR,700.0,2018-05-15 14:31:35.000000000,2018-05-15,,2018,5,15
A75970D5XPvAibaEXe8BcBqSm3bVhsedkQVMVcJI,2020-12-28,bangcap/19521709/19521709_bangcap_TOEIC_LR_20210220125340.jpeg,TOEIC_LR,825.0,2021-03-24 21:13:57.343387471,2021-02-20,,2021,3,24
A780781DXPvAibaEXe8+PBTAPRlCY94YM4cVb6Sr,2020-01-18,bangcap/15520827/15520827_bangcap_TOEIC_LR_20200731091650.jpg,TOEIC_LR,460.0,2020-08-13 10:47:59.000000000,2020-07-31,,2020,8,13
A793EAA2XPvAibaEXe9ysTifnGoMwTB47/nP51+Z,,bangcap/13520751/13520751_bangcap_TOEIC_LR_20180313223604.jpg,TOEIC_LR,520.0,2018-04-12 10:21:53.000000000,2018-03-13,,2018,4,12
A80D76EDXPvAibaEXe+4XPPXlKRz0CqIc6dfd33P,2019-11-08,bangcap/15520927/15520927_bangcap_TOEIC_LR_20191119152517.jpg,TOEIC_LR,845.0,2019-12-10 10:18:32.000000000,2019-11-19,,2019,12,10
A830FA6EXPvAibaEXe/9ugxkUZcLfOCCe0d2Y2i+,2021-05-07,bangcap/16520401/16520401_bangcap_TOEIC_LR_20210518210228.png,TOEIC_LR,535.0,2021-05-31 10:29:07.000000000,2021-05-18,,2021,5,31
A85DE96EXPvAibaEXe+QrwS/gm46Te4ayBQRsm+S,2020-11-01,bangcap/19522290/19522290_bangcap_TOEIC_LR_20201130222628.jpeg,TOEIC_LR,375.0,2021-01-01 21:13:57.343387471,2020-11-30,,2021,1,1
A861ED39XPvAibaEXe9mNMzpS14VgS2CmfP7SeeV,2016-08-04,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520608/17520608_chungchi_IELTS_20200817111443.jpeg,IELTS,6.0,2020-08-27 10:32:42.000000000,2020-08-17,từ chối,2020,8,27
A869A430XPvAibaEXe8mAGU8TlDzslD8vJ6a26Gy,2020-11-14,bangcap/19521288/19521288_bangcap_TOEIC_LR_20201125203111.jpg,TOEIC_LR,400.0,2020-12-27 21:13:57.343387471,2020-11-25,,2020,12,27
A87B8B04XPvAibaEXe+Om5b1Z5BSkTtveU283b2V,2020-12-19,bangcap/15520373/15520373_bangcap_VNU-EPT_20210125094406.jpg,VNU-EPT,216.0,2021-02-26 21:13:57.343387471,2021-01-25,,2021,2,26
A87B8B04XPvAibaEXe+Om5b1Z5BSkTtveU283b2V,2020-12-19,bangcap/15520373/15520373_bangcap_VNU-EPT_20210217191652.jpg,VNU-EPT,216.0,2021-03-21 21:13:57.343387471,2021-02-17,,2021,3,21
A8BD5949XPvAibaEXe8VdV75E6kcrsuWF8AM2frY,2013-07-20,bangcap/14520393/14520393_bangcap_TOEIC_LR_20190309211857.jpg,TOEIC_LR,800.0,2019-04-12 15:14:05.000000000,2019-03-09,,2019,4,12
A92BF9A0XPvAibaEXe+r7f7XCVFwZv7HAv2D+pa4,2019-12-29,bangcap/16521569/16521569_bangcap_TOEIC_LR_20210121200505.jpg,TOEIC_LR,720.0,2021-02-22 21:13:57.343387471,2021-01-21,,2021,2,22
A93DCE56XPvAibaEXe8IsBka/KfNv8LtDiKyfCrd,2021-04-25,bangcap/19522123/19522123_bangcap_TOEIC_LR_20210514081619.jpg,TOEIC_LR,535.0,2021-05-27 16:17:45.000000000,2021-05-14,,2021,5,27
