mssv,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
F4C3F236XPvAibaEXe9pnHxKPFqxp+XPwkiKSzV7,0,0,0,54,54,74,64,53,45,-1,-1,-1,-1,-1,-1,-1
F4D6C548XPvAibaEXe/EH/QuhNZL2AwCyOF/0RvV,77,70,80,80,89,66,85,76,-1,-1,-1,-1,-1,-1,-1,-1
F4DEDD06XPvAibaEXe+1PCCPiUY9lp6A80sAlCkZ,79,68,81,80,85,73,73,69,-1,-1,-1,-1,-1,-1,-1,-1
F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq,57,73,87,73,80,75,79,70,71,58,58,58,50,-1,-1,-1
F4F2D0AAXPvAibaEXe/8X6gsb95YiN3CyeHjMc+t,80,90,98,77,82,86,84,74,66,-1,-1,-1,-1,-1,-1,-1
F4F703C7XPvAibaEXe+4XPPXlKRz0ASYHj0yiFyB,85,66,60,68,68,68,78,66,59,61,50,-1,-1,-1,-1,-1
F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4,74,68,74,85,76,75,89,76,-1,-1,-1,-1,-1,-1,-1,-1
F4FA2B15XPvAibaEXe+NqszRBbPDt9G3cqKocHsJ,80,90,85,85,100,96,96,96,91,66,-1,-1,-1,-1,-1,-1
F50E7697XPvAibaEXe+uS3hCcqF/s/aPOBzTkdzm,72,90,90,90,86,95,90,100,66,-1,-1,-1,-1,-1,-1,-1
F50F9E29XPvAibaEXe/PfwiDaLddEtDWK1YGQjHw,100,100,90,86,100,100,86,-1,-1,-1,-1,-1,-1,-1,-1,-1
F50FF6C3XPvAibaEXe/U36FI9OTo3WUNIhyrtXBN,95,90,100,100,77,77,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
F5109BCEXPvAibaEXe88UewilValgHnNTg1fqZE2,75,75,69,82,73,77,69,90,76,75,70,-1,-1,-1,-1,-1
F512228EXPvAibaEXe8+GQryQ1SFFa1gEDPcw+Xn,65,65,86,98,74,76,76,77,59,-1,-1,-1,-1,-1,-1,-1
F513DAEAXPvAibaEXe+n07P56kWx2LPMcFxydvz/,85,100,100,95,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1
F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb,68,69,76,80,80,70,88,81,-1,-1,-1,-1,-1,-1,-1,-1
F52E4292XPvAibaEXe9syD7Vfew2qUpKFzKx0SeA,68,63,67,69,72,79,84,72,-1,-1,-1,-1,-1,-1,-1,-1
F5336E25XPvAibaEXe+mSzTPzQXh5HtTithJsuBZ,60,60,67,67,54,54,71,72,-1,-1,-1,-1,-1,-1,-1,-1
F53BA52CXPvAibaEXe9tSnfLfDeWaueQwjeqwSSh,64,52,64,51,81,80,81,70,50,-1,-1,-1,-1,-1,-1,-1
F546660AXPvAibaEXe8xcSmc61U16Kjc+usnct+1,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF,70,53,80,80,76,75,70,77,62,71,58,58,50,-1,-1,-1
F54A9E93XPvAibaEXe/Fs1szcgDuRlqTEwq7pkm7,90,70,77,90,90,82,81,70,29,-1,-1,-1,-1,-1,-1,-1
F54BBC03XPvAibaEXe+23cTkF8qTD1LeEmtNIKG1,90,90,90,85,100,81,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
F55A322AXPvAibaEXe9exxmVkEmOjRUzednipos/,76,70,65,64,77,79,82,72,81,66,58,-1,-1,-1,-1,-1
F55BBDC5XPvAibaEXe9V50Ts4UAUsCMOge7bqzt+,100,100,100,100,100,100,99,-1,-1,-1,-1,-1,-1,-1,-1,-1
F5601ABFXPvAibaEXe9QJDM9nE85iGedWeN6vLQA,58,58,33,35,34,24,42,38,60,60,65,50,-1,-1,-1,-1
F56382A5XPvAibaEXe/3ttgRoetEw0iln5jjor1R,50,50,74,74,87,87,83,76,-1,-1,-1,-1,-1,-1,-1,-1
F565C4BEXPvAibaEXe/hf1xDz7/5iLK6FM8V8KbN,65,65,76,85,98,82,82,47,62,-1,-1,-1,-1,-1,-1,-1
F5673015XPvAibaEXe86jqvsmOoL9gz0xQ3iVB/D,64,60,81,80,90,95,96,94,-1,-1,-1,-1,-1,-1,-1,-1
F5705943XPvAibaEXe+1P/4gNbgreYZ1sK9mulny,94,89,89,100,100,81,80,80,58,60,65,75,60,75,-1,-1
F577A35EXPvAibaEXe9t3AmSkf7FuYFC7MZDGQs9,85,87,96,95,100,100,83,-1,-1,-1,-1,-1,-1,-1,-1,-1
F57A1736XPvAibaEXe+ItThaeWSaTv8D7aWTVVQf,85,100,90,90,83,74,83,96,66,-1,-1,-1,-1,-1,-1,-1
F57B985CXPvAibaEXe+e2tIVVtPhOVWArRV20Ymq,90,86,88,100,100,92,62,-1,-1,-1,-1,-1,-1,-1,-1,-1
F585674DXPvAibaEXe93PEySAJOVk6T3mUZtHkOx,77,81,81,71,71,84,62,72,48,58,62,-1,-1,-1,-1,-1
F5897735XPvAibaEXe/HavVGti21aC6UYB4icGqG,100,100,100,100,100,100,98,-1,-1,-1,-1,-1,-1,-1,-1,-1
F596E17DXPvAibaEXe9CNoSsNIodZ0U9fS2YqW2S,85,80,83,89,95,100,100,97,73,-1,-1,-1,-1,-1,-1,-1
F59CF213XPvAibaEXe/3LgJPL18cH4Q38VdVKhcp,75,75,79,79,81,81,93,73,-1,-1,-1,-1,-1,-1,-1,-1
F5A15430XPvAibaEXe9Utyqc/TjnrTqbQWsrMsCR,60,60,74,74,70,70,94,68,-1,-1,-1,-1,-1,-1,-1,-1
F5B93650XPvAibaEXe9fwZBwsCOuQP8xr51qwnX+,97,73,73,27,27,51,22,-1,-1,-1,-1,-1,-1,-1,-1,-1
F5BD9AE6XPvAibaEXe+Ps8zYokGtSfj6oGI6vbP/,80,85,85,90,96,99,76,76,66,-1,-1,-1,-1,-1,-1,-1
F5C4F8EBXPvAibaEXe9gPSUylTm3ERLAXI5puk0I,95,80,80,77,77,81,79,64,58,-1,-1,-1,-1,-1,-1,-1
F5D2709CXPvAibaEXe+p5WOBbWD0Mymqf5YFK0Fj,72,62,64,72,76,80,76,75,77,50,58,-1,-1,-1,-1,-1
F5D2FEDFXPvAibaEXe8qxKHWIxudAAj4h3Llwz67,90,75,75,79,84,74,74,-1,-1,-1,-1,-1,-1,-1,-1,-1
F5D3066AXPvAibaEXe+Z7KfNHYLttKYcmiFpwREK,80,67,67,64,64,49,49,83,54,73,52,75,65,60,70,-1
F5D3792AXPvAibaEXe9vXn9w1oomdZn9V7KYu20K,90,90,100,100,100,100,96,73,54,-1,-1,-1,-1,-1,-1,-1
F5D9B77FXPvAibaEXe8YaJ+XvjGNa+7UjbToL8tz,85,85,50,70,68,71,80,85,85,60,70,50,-1,-1,-1,-1
F5DE5EF1XPvAibaEXe/PrIR+BvN04ZDqjm6jqoVI,100,100,100,100,95,100,83,-1,-1,-1,-1,-1,-1,-1,-1,-1
F6009921XPvAibaEXe9nP2x7vQNdVRElP3y/nIwA,97,91,92,100,99,83,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
F6036132XPvAibaEXe/lyY7+7E9oi8+16161FcLm,85,53,76,90,90,85,85,80,-1,-1,-1,-1,-1,-1,-1,-1
F6059576XPvAibaEXe99yNsueYx+seyUo79Ylb6Y,82,58,85,80,85,90,91,99,68,58,-1,-1,-1,-1,-1,-1
F60F43B1XPvAibaEXe93ddWvVW3S5Ur7AWiTdLTx,82,58,61,56,61,43,47,60,-1,-1,-1,-1,-1,-1,-1,-1
F614DBC3XPvAibaEXe+SIoKUNff6nEHRxOcPP72k,85,90,100,74,79,100,100,90,-1,-1,-1,-1,-1,-1,-1,-1
F614EEC6XPvAibaEXe/glop/3mrWAN1PtxRVo389,95,90,89,96,71,71,57,-1,-1,-1,-1,-1,-1,-1,-1,-1
F61CE184XPvAibaEXe/GVRoDkKDPXgvDEVgcr6v0,90,90,84,90,100,100,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
F6208A2CXPvAibaEXe/kJUgsv26Uaz79STBqAZnz,87,87,79,79,79,64,41,80,70,60,70,54,63,-1,-1,-1
F6213C7FXPvAibaEXe/MMx1dMBtPnQrE1yYQ0PoC,90,81,62,73,74,75,71,-1,-1,-1,-1,-1,-1,-1,-1,-1
F626483FXPvAibaEXe9QzIyvCsUiedD6p4ZJwRME,0,79,79,86,86,92,81,91,83,-1,-1,-1,-1,-1,-1,-1
F627E987XPvAibaEXe9zRIqN26w0B7ilYEPAichM,87,87,100,92,100,80,80,65,50,-1,-1,-1,-1,-1,-1,-1
F635B066XPvAibaEXe9whL/t4cdMZarf+smrnY0M,62,62,60,23,66,35,54,76,95,60,65,50,50,-1,-1,-1
F638C8D6XPvAibaEXe8v1/72rbobbfn9oqqIBWfa,78,78,77,97,90,81,90,80,75,70,80,62,50,53,-1,-1
F63B32CFXPvAibaEXe/A9ztpERERkALDm2qu0ITn,90,81,90,90,95,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F63C5BE8XPvAibaEXe+dErJK2QKC6Q22b0hJUVKB,81,81,72,75,91,100,83,-1,-1,-1,-1,-1,-1,-1,-1,-1
F648358EXPvAibaEXe+NnQrnI1K9JIIcX9WCeXA+,95,95,86,85,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F648791BXPvAibaEXe+tg0ae8qw/gkKq0zjCQSnC,78,78,96,96,96,74,68,80,85,85,65,70,50,-1,-1,-1
F6492EF0XPvAibaEXe9Zp44TyFcBSCUKBXJCjJvO,100,71,58,84,79,66,67,-1,-1,-1,-1,-1,-1,-1,-1,-1
F64E5752XPvAibaEXe+A3Tjfwxpros2BoCpvvfsI,85,85,90,85,99,81,100,100,-1,-1,-1,-1,-1,-1,-1,-1
F6507B3DXPvAibaEXe9YgNnR0JxPhfcf8K8rfkzE,90,95,100,91,100,100,100,86,-1,-1,-1,-1,-1,-1,-1,-1
F66D3EF4XPvAibaEXe9MpQ5WhbYsPjPh7j72vaha,85,85,100,100,89,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F675A478XPvAibaEXe99QzhWW+eTfOYhjU6dbf+8,100,95,86,100,100,100,85,56,50,-1,-1,-1,-1,-1,-1,-1
F677C43CXPvAibaEXe8e8TJXhGRqkB8QzI8wOQCd,84,84,73,79,72,70,69,80,80,60,70,50,50,-1,-1,-1
F67F778AXPvAibaEXe+uerJTeDQlAZXsewRrXyCH,0,74,74,85,85,77,70,74,82,-1,-1,-1,-1,-1,-1,-1
F6865182XPvAibaEXe99J3nD1pBZIi08LnX6B5/g,94,93,83,86,95,90,90,84,77,-1,-1,-1,-1,-1,-1,-1
F68D2DECXPvAibaEXe+q0E3QguGBpQs6mu/2ngHS,100,100,100,88,100,100,100,100,93,-1,-1,-1,-1,-1,-1,-1
F6950607XPvAibaEXe9iVGP2L3M0PCUKoYu0Rq63,90,90,97,97,88,88,93,74,-1,-1,-1,-1,-1,-1,-1,-1
F69A28A2XPvAibaEXe9iOtseai5jcooI5sP6CWOo,55,51,28,42,75,75,76,75,54,50,-1,-1,-1,-1,-1,-1
F69BC92EXPvAibaEXe/lyY7+7E9oi6Q3ARFPeVuI,89,84,71,70,80,100,86,85,76,50,53,50,-1,-1,-1,-1
F69EF0B7XPvAibaEXe9O6/F07jTuvzSnSW4I6a4V,97,79,87,86,81,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F6A3A4AAXPvAibaEXe9fw8mX+aV2o6EZOmQDXHSo,94,81,68,99,100,90,76,75,53,-1,-1,-1,-1,-1,-1,-1
F6A701BCXPvAibaEXe8xN1Ehxu1cb7IB+nCHVeV4,81,77,80,90,79,82,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
F6A9AF8AXPvAibaEXe+oAybUv81bbuqcqHiKgk2n,68,70,76,75,75,75,79,72,71,66,58,-1,-1,-1,-1,-1
F6BA59A9XPvAibaEXe+ltCXpm838vXVsDEnms/8F,64,64,78,60,45,75,75,71,70,60,70,-1,-1,-1,-1,-1
F6BC0EEFXPvAibaEXe9JrlhG2I9lCvhbSBP5Hy7p,75,75,80,80,79,79,93,66,-1,-1,-1,-1,-1,-1,-1,-1
F6C23C59XPvAibaEXe+Cg1ybKXIqQd0FGsqIMRMY,78,75,76,80,74,71,74,81,66,75,-1,-1,-1,-1,-1,-1
F6CA958BXPvAibaEXe+yoVqlRbTtNrjwllT1gTKN,0,75,75,68,68,76,68,82,72,-1,-1,-1,-1,-1,-1,-1
F6CEDDA6XPvAibaEXe/KMtCr6bHausbMTam92AGc,80,80,72,90,64,69,64,75,74,65,70,50,-1,-1,-1,-1
F6D1A926XPvAibaEXe80O27ASDREkDjmT6//wR+Z,54,54,64,59,84,69,27,20,17,25,-1,-1,-1,-1,-1,-1
F6DEBE15XPvAibaEXe8X/UxhAbbOG3BxNNl+y4ZV,56,70,76,80,75,72,81,64,62,71,71,-1,-1,-1,-1,-1
F6E0772EXPvAibaEXe/1bsgFpjh4AxKTSuu8K0bD,85,85,86,79,83,81,75,71,54,-1,-1,-1,-1,-1,-1,-1
F6F6AEC8XPvAibaEXe9mNMzpS14Vge+UeuNdrsB5,83,80,75,75,79,76,76,72,63,58,-1,-1,-1,-1,-1,-1
F6F6B79BXPvAibaEXe9NZBs7fjgAwVLSOJZIT2pI,85,90,100,96,100,100,100,98,78,-1,-1,-1,-1,-1,-1,-1
F6F9475CXPvAibaEXe95t7IdlkoVf01nr8F41vO8,74,87,85,75,76,75,96,74,66,74,-1,-1,-1,-1,-1,-1
F6FA6330XPvAibaEXe+ItThaeWSaTvj+HY2vqD2T,95,90,85,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1
F6FE2784XPvAibaEXe8pjffBF7lKKvBqRqC7PH8d,65,65,99,99,93,93,91,79,-1,-1,-1,-1,-1,-1,-1,-1
F7047BC2XPvAibaEXe9/w7qCPr4fx1n88eauBXwE,90,84,78,84,84,75,70,-1,-1,-1,-1,-1,-1,-1,-1,-1
F705031BXPvAibaEXe9ESTQu9OOcIDrYdFbnYAVy,83,61,64,80,80,80,65,65,-1,-1,-1,-1,-1,-1,-1,-1
F705969AXPvAibaEXe+Cg1ybKXIqQdr5q7mQiiWF,80,75,80,75,81,72,77,74,66,-1,-1,-1,-1,-1,-1,-1
F71855D2XPvAibaEXe/baiw3K4HkF6wI5F6w6e/1,77,77,82,88,82,75,83,81,80,68,-1,-1,-1,-1,-1,-1
F7383414XPvAibaEXe9J9iOYucV9B9U4fxfxdI92,0,51,51,73,73,65,79,66,74,-1,-1,-1,-1,-1,-1,-1
F74272E5XPvAibaEXe8cSwcDAK/pUAoD5XBV3YHF,85,85,80,80,83,74,72,72,81,-1,-1,-1,-1,-1,-1,-1
F7481C39XPvAibaEXe/W2+nRn/fcLsbWaF4gLl+C,65,65,71,71,55,55,60,76,-1,-1,-1,-1,-1,-1,-1,-1
F74F064FXPvAibaEXe+sQSfsqovN96xj/txm1nAJ,78,78,91,83,79,89,96,95,58,-1,-1,-1,-1,-1,-1,-1
F751BE36XPvAibaEXe/lOccskaOiO+4LaUqrFAPR,59,67,67,72,72,55,80,54,66,60,71,65,55,65,-1,-1
F757209FXPvAibaEXe/vmfZ7T7IlN+IAc4GbiSev,60,60,85,85,51,51,89,76,-1,-1,-1,-1,-1,-1,-1,-1
F77BB482XPvAibaEXe+1q4RcodP1hPYW+JYE8WrO,82,66,77,77,81,55,64,64,-1,-1,-1,-1,-1,-1,-1,-1
F77FFD21XPvAibaEXe/MCL0qpDhx0/t0638f5baa,82,82,81,91,66,71,58,90,75,60,75,50,50,53,-1,-1
F7809BEEXPvAibaEXe+CzuGuqTiitXOawDLCzpvY,70,70,76,76,77,77,80,90,-1,-1,-1,-1,-1,-1,-1,-1
F78E699FXPvAibaEXe8jOKYsh0sA3klQIK4lMtDi,90,80,79,75,77,79,89,70,73,-1,-1,-1,-1,-1,-1,-1
F792AF6BXPvAibaEXe/GqyBZHXBWrnP1BBRNUtjY,90,77,78,91,94,84,92,79,30,-1,-1,-1,-1,-1,-1,-1
F79B4135XPvAibaEXe94sdmGYWWl8PG0kBqTNjFS,95,100,100,89,86,69,86,-1,-1,-1,-1,-1,-1,-1,-1,-1
F79BBF4EXPvAibaEXe/wNJ74mkR7hO6OqfnYpmu1,83,86,68,74,84,64,70,68,-1,-1,-1,-1,-1,-1,-1,-1
F7A40771XPvAibaEXe8t+72KjYwWtaq0ON0teJMO,0,81,81,90,90,90,100,100,94,-1,-1,-1,-1,-1,-1,-1
F7AEF87FXPvAibaEXe9tSnfLfDeWaq2I5IvDc2nY,76,68,42,25,55,53,70,55,47,-1,-1,-1,-1,-1,-1,-1
F7B0248AXPvAibaEXe/iDuY0411CJkGQXDu5r6Sv,77,77,75,58,73,60,66,76,75,-1,-1,-1,-1,-1,-1,-1
F7B0F118XPvAibaEXe/57ZZLpsI5pUzNWw9tN7e6,90,100,100,81,100,96,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F7D5FD30XPvAibaEXe/la94r/g2qo7B/iwjYAQnA,68,70,68,58,63,52,66,57,31,60,60,-1,-1,-1,-1,-1
F7DAFFD1XPvAibaEXe+NJiMjcH3vhAsIxgSA5jtN,77,77,69,75,82,58,75,95,74,65,70,50,50,-1,-1,-1
F7DC2238XPvAibaEXe/QqI5At3DBghtv10E+lIc3,84,85,71,98,80,75,76,75,72,-1,-1,-1,-1,-1,-1,-1
F7DE41FDXPvAibaEXe+R+jOiVy4LIDw3fk4Q0I/P,0,71,71,63,63,83,84,100,87,-1,-1,-1,-1,-1,-1,-1
F7E24E80XPvAibaEXe8CN9MRovh0mBUkJR73dHmM,73,76,76,75,81,90,100,94,66,-1,-1,-1,-1,-1,-1,-1
F7F86D8CXPvAibaEXe+uerJTeDQlAW6KoYWMY16L,0,66,66,75,75,67,66,69,68,-1,-1,-1,-1,-1,-1,-1
F7FB38C7XPvAibaEXe+H6KmFC2sei353xFnhY4SX,0,99,99,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1
F803888BXPvAibaEXe9Notw1bhKSwrtyJF1fDmf1,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1
F808280EXPvAibaEXe9yiXPLSHgqUd9Gmu91E2J0,90,100,100,98,100,100,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
F80E317BXPvAibaEXe8zBeLfIMmoBK+LGS9nQVRX,68,68,76,54,52,59,34,63,68,65,70,58,-1,-1,-1,-1
F81F35D8XPvAibaEXe+HozZBb+7rZ87RQpi8y1OA,95,95,100,83,90,100,94,99,64,-1,-1,-1,-1,-1,-1,-1
F81F6E60XPvAibaEXe/vUfHFBryeVD5BawPPGcSr,77,64,82,68,84,65,82,79,-1,-1,-1,-1,-1,-1,-1,-1
F821023AXPvAibaEXe9J+wD+ah8CNHWLe5BsLZMb,90,81,100,96,96,99,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
F825C4ACXPvAibaEXe/QLz2rC0qlTIk5QEbWgyJ/,90,80,90,85,90,91,94,84,69,-1,-1,-1,-1,-1,-1,-1
F8264BB5XPvAibaEXe+A3Tjfwxprouvz3KzMMOwL,67,75,80,95,81,86,96,94,66,66,-1,-1,-1,-1,-1,-1
F82C1A0AXPvAibaEXe+R1vbMbxqswBFiOD78K6zr,65,63,77,59,61,63,56,57,40,46,55,-1,-1,-1,-1,-1
F832105BXPvAibaEXe+cD1fKElqxL8dha7yinstM,78,69,69,82,82,66,66,65,19,28,39,56,55,55,70,59
F8372FE8XPvAibaEXe9dKITjhF3qTSQqHqHXbYuV,39,51,64,76,80,80,70,65,-1,-1,-1,-1,-1,-1,-1,-1
F83B670CXPvAibaEXe/VTtmkh7JuOu4OH5LEfQE8,88,88,96,96,80,66,60,48,81,80,68,75,50,-1,-1,-1
F84A41F0XPvAibaEXe8ptkRJyotmH3EGOlwb84an,78,78,83,92,66,69,83,85,85,65,70,-1,-1,-1,-1,-1
F84F24C9XPvAibaEXe9kEUKWGqhXVMwypbuhQDAE,90,90,90,100,100,91,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F8593AF8XPvAibaEXe/S4a8qPv8Nb6L1AGYTWzOM,58,69,80,80,76,75,75,72,53,58,58,58,-1,-1,-1,-1
F85E4EA0XPvAibaEXe+A+6mRsShfHyrIwnH7mQUY,92,87,75,85,100,90,85,90,90,58,53,-1,-1,-1,-1,-1
F86ACAE6XPvAibaEXe/EKiY6F5FD8JxDej0QxTGm,85,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
F8700482XPvAibaEXe+uWtCFQV0fxqnF/HE4xzaP,80,77,73,67,75,87,70,84,77,66,67,-1,-1,-1,-1,-1
F87E2E9CXPvAibaEXe9OPLPOPVklDNOedsCbmbbX,90,100,100,86,91,100,83,-1,-1,-1,-1,-1,-1,-1,-1,-1
F885079BXPvAibaEXe/HrmBtV6rChoted20VCh1b,80,80,80,39,39,60,65,67,66,34,71,-1,-1,-1,-1,-1
F885D62BXPvAibaEXe8qgRlcblbl2riD7D3JqW+s,80,80,80,85,88,84,84,66,66,66,-1,-1,-1,-1,-1,-1
F89202D0XPvAibaEXe8Pc6kxKoLNaQV+AWeTKxYB,90,80,91,100,100,99,74,-1,-1,-1,-1,-1,-1,-1,-1,-1
F89F5B19XPvAibaEXe9/w7qCPr4fx7yoct15oaoS,90,96,75,70,66,66,48,-1,-1,-1,-1,-1,-1,-1,-1,-1
F8A375A3XPvAibaEXe8c53vaOKMxC9xXYQrtfUH2,72,72,72,76,73,64,73,80,75,65,70,-1,-1,-1,-1,-1
F8B6E8C8XPvAibaEXe83baLaXNpmvqO0yT503c4X,72,72,76,88,82,69,78,62,44,-1,-1,-1,-1,-1,-1,-1
F8B7B670XPvAibaEXe904Wq1lYkfi68eFFkYR0b3,69,60,73,78,89,89,98,72,93,76,63,58,50,-1,-1,-1
F8C069D0XPvAibaEXe/AnO3hhGPyzBNBDcIPotld,59,57,73,64,85,68,67,74,-1,-1,-1,-1,-1,-1,-1,-1
F8E08575XPvAibaEXe/yTqQKv0UsdT/O7LG1VWO1,100,90,100,100,100,100,100,99,-1,-1,-1,-1,-1,-1,-1,-1
F8E79C58XPvAibaEXe9P07hcrvmhCRobNyHYqD/N,77,61,61,87,87,51,51,83,59,73,52,75,70,60,65,-1
F8EA134FXPvAibaEXe8AMmr3Xq9FJ/IAi5XrTgdv,98,73,75,81,85,90,100,90,85,-1,-1,-1,-1,-1,-1,-1
F8F31D23XPvAibaEXe/uH+ehSKMSjeRjIY7xBtl6,61,70,70,67,67,59,59,69,64,64,57,67,65,-1,-1,-1
F8F8D752XPvAibaEXe/6YJZF5tGlKOfAdATZwr9T,56,56,82,73,88,82,75,70,-1,-1,-1,-1,-1,-1,-1,-1
F8FD5EC4XPvAibaEXe+SrLE9JUD3pMbSmYbS+E2t,86,75,71,78,100,90,86,100,67,-1,-1,-1,-1,-1,-1,-1
F90A8186XPvAibaEXe9gNdYxxH49oXelP6pXTzWH,50,50,53,53,55,55,76,72,-1,-1,-1,-1,-1,-1,-1,-1
F915DABEXPvAibaEXe82sAN79Ir1N/FlntpPdJNi,87,78,100,100,85,96,82,75,-1,-1,-1,-1,-1,-1,-1,-1
F916786FXPvAibaEXe9JFObA5Eqn8Y+UBhYAIsu5,50,50,68,68,58,58,81,66,-1,-1,-1,-1,-1,-1,-1,-1
F92409E0XPvAibaEXe82sAN79Ir1N8QhAVEdZML/,70,62,87,70,70,62,67,61,-1,-1,-1,-1,-1,-1,-1,-1
F92FF77DXPvAibaEXe++R9hzjt1s76O2QnX+X0fd,89,73,71,71,81,85,70,83,73,50,-1,-1,-1,-1,-1,-1
F934AFD4XPvAibaEXe/7YVAxOsMwOmFzQTm7dOKr,55,70,80,85,80,75,88,72,69,62,58,58,-1,-1,-1,-1
F938F519XPvAibaEXe8zDsaHJ0+9radHa8xy7Obe,93,90,90,90,94,87,85,-1,-1,-1,-1,-1,-1,-1,-1,-1
F93A7468XPvAibaEXe+iXJpjy6UOMB0KVfH2qHUk,64,64,72,67,59,62,52,68,68,65,70,-1,-1,-1,-1,-1
F947955EXPvAibaEXe+LLN9FKbXQHYS5vvhuncmA,91,91,100,100,100,100,100,98,67,-1,-1,-1,-1,-1,-1,-1
F94DE2CDXPvAibaEXe+yU1j0ocViqVVrG08BKChW,74,85,85,94,94,66,66,82,61,73,53,56,-1,-1,-1,-1
F95C16FCXPvAibaEXe87cFnqlCoR2S1NLioO+VjK,95,100,95,100,100,96,100,79,-1,-1,-1,-1,-1,-1,-1,-1
F95E09DBXPvAibaEXe/HEi/LLJqlPDhZQMzhpjGB,0,0,0,91,91,90,76,76,88,-1,-1,-1,-1,-1,-1,-1
F961E698XPvAibaEXe8CSUzma4ok0tkvxLG9WFFB,58,74,85,80,75,70,66,66,58,58,58,68,-1,-1,-1,-1
F96815B9XPvAibaEXe9U/K5zYZONT+OhfU5RocjN,67,67,67,67,88,61,62,66,76,85,68,-1,-1,-1,-1,-1
F96E9B2DXPvAibaEXe+oshwCJ2TOL7JUu9F576u8,90,99,90,94,100,100,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
F96F26BDXPvAibaEXe/7jtQOMcuJ+4eFmj09T6qD,93,83,75,58,75,68,58,63,55,58,50,50,50,-1,-1,-1
F975AAB3XPvAibaEXe+cv7qSCYkQeuLQ3vp3YWgK,66,76,80,85,71,70,75,70,58,63,50,-1,-1,-1,-1,-1
F982BDE6XPvAibaEXe+v5SvySgrZwJGjNlG7fEtE,76,70,90,75,64,98,84,79,58,-1,-1,-1,-1,-1,-1,-1
F9867833XPvAibaEXe8P4L0OhtIpH7oqH+HBb54F,100,95,100,100,100,91,81,50,89,-1,-1,-1,-1,-1,-1,-1
F986B312XPvAibaEXe8X/UxhAbbOG7+k+qXfeQpx,56,79,84,80,76,80,86,74,64,-1,-1,-1,-1,-1,-1,-1
F987E360XPvAibaEXe/glop/3mrWAHut2Jz7NShT,68,67,71,73,66,71,91,96,93,-1,-1,-1,-1,-1,-1,-1
F98B5B14XPvAibaEXe9+3TdUbRXdLeKIcSwrVH9U,90,89,77,73,85,85,88,75,92,75,58,-1,-1,-1,-1,-1
F990C1BAXPvAibaEXe/LN9eBLOG7dq8YPMpsIL9V,0,68,68,68,68,87,85,100,91,-1,-1,-1,-1,-1,-1,-1
F99CE6DEXPvAibaEXe86736b6Ol+/O3ZQU1AW1/C,89,86,86,90,90,80,80,86,69,75,65,-1,-1,-1,-1,-1
F9AA5D76XPvAibaEXe+YFpGAAgvtefHiRUwukm0x,61,44,46,63,60,60,58,58,53,58,-1,-1,-1,-1,-1,-1
F9AD085CXPvAibaEXe/asAVnWDRS7ejs/e1rGnUq,78,82,82,86,86,80,76,71,64,75,80,70,-1,-1,-1,-1
F9BBA2D7XPvAibaEXe9RBNO8knVPDzVz7Wh1D/0T,100,73,68,93,95,90,90,90,93,-1,-1,-1,-1,-1,-1,-1
F9C4453AXPvAibaEXe/wWe3ZVgvEJk6SVdDxZqRP,72,72,72,86,66,57,85,62,49,-1,-1,-1,-1,-1,-1,-1
F9C52C24XPvAibaEXe/Hpk/kOf6+1T8Vbjnl8aEY,64,58,58,57,57,80,47,54,69,71,56,-1,-1,-1,-1,-1
F9C7DB2AXPvAibaEXe9Zp44TyFcBSCnbRA+2WJgV,91,100,91,91,96,80,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
F9C8DA26XPvAibaEXe+NDJhRHiaomfBCiFxVw7ae,80,80,76,75,91,94,79,86,86,-1,-1,-1,-1,-1,-1,-1
