mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
F4A848F0XPvAibaEXe887JOjhk2RV9+kh6VnYtYt,6.44,6.73,-1.0,6.49,7.01,-1.0,6.3,5.91,-1.0,7.81,7.13,-1.0,8.0,-1.0,-1.0,8.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,78.0,80.0,80.0,89.0,0.0,79.0,0.0,65.0,0.0,75.0,0.0,60.0,0.0,70.0,0.0
F4A91DBBXPvAibaEXe+sfU1lcH9y3z7zlCD2CO7V,5.66,5.98,5.0,5.81,5.33,8.51,3.21,4.34,8.0,3.92,1.95,4.1,5.53,2.77,-1.0,4.08,2.87,7.0,2.97,3.0,-1.0,0.0,81.0,0.0,86.0,86.0,82.0,82.0,73.0,0.0,61.0,0.0,64.0,0.0,56.0,0.0,40.0,0.0
F4ACE351XPvAibaEXe+sQSfsqovN960gh9d2g58L,7.69,5.63,-1.0,5.06,5.49,-1.0,6.67,5.25,-1.0,4.45,4.9,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,79.0,0.0,62.0,0.0,62.0,0.0,69.0,0.0,77.0,71.0,64.0,62.0,-1.0,-1.0
F4B8103BXPvAibaEXe8z1Io4iT8HJCohN5KW9D8+,8.68,7.72,-1.0,7.63,6.91,-1.0,7.99,5.85,-1.0,7.51,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,98.0,88.0,88.0,98.0,0.0,74.0,0.0,76.0,0.0,66.0,0.0,81.0,0.0,80.0,0.0
F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq,4.37,4.97,6.1,5.07,6.73,6.8,6.5,6.99,8.3,7.21,5.36,-1.0,7.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,0.0,73.0,0.0,87.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0,79.0,0.0,70.0,0.0
F4F703C7XPvAibaEXe+4XPPXlKRz0ASYHj0yiFyB,7.82,7.43,-1.0,7.17,7.89,-1.0,7.26,6.48,-1.0,7.93,4.79,-1.0,5.37,1.71,-1.0,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,66.0,0.0,60.0,0.0,68.0,0.0,68.0,0.0,68.0,0.0,78.0,0.0,66.0,0.0
F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4,4.7,2.25,-1.0,7.23,6.3,7.64,7.3,6.88,7.75,7.4,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,0.0,68.0,0.0,74.0,0.0,85.0,0.0,76.0,0.0,75.0,0.0,89.0,0.0,76.0,0.0
F4FA2B15XPvAibaEXe+NqszRBbPDt9G3cqKocHsJ,8.33,7.59,8.83,8.79,9.02,-1.0,8.88,8.01,-1.0,8.37,8.35,-1.0,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,90.0,0.0,85.0,0.0,85.0,0.0,100.0,0.0,96.0,0.0,96.0,0.0,96.0,91.0
F50E7697XPvAibaEXe+uS3hCcqF/s/aPOBzTkdzm,7.81,7.05,-1.0,8.26,7.71,-1.0,5.92,7.48,3.0,8.3,7.46,-1.0,7.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,86.0,0.0,95.0,0.0,90.0,0.0,100.0,0.0
F5109BCEXPvAibaEXe88UewilValgHnNTg1fqZE2,7.9,6.36,-1.0,7.93,7.13,-1.0,7.17,7.6,-1.0,7.95,8.26,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,75.0,69.0,0.0,82.0,0.0,73.0,0.0,77.0,0.0,69.0,0.0,90.0,0.0,76.0,0.0
F513DAEAXPvAibaEXe+n07P56kWx2LPMcFxydvz/,7.85,9.12,-1.0,7.67,8.67,-1.0,8.07,9.1,-1.0,9.0,9.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,100.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-1.0
F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb,7.05,6.66,-1.0,7.45,6.56,7.1,6.34,2.75,-1.0,7.8,8.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,69.0,0.0,76.0,0.0,80.0,0.0,80.0,0.0,70.0,0.0,88.0,0.0,81.0,0.0
F52E4292XPvAibaEXe9syD7Vfew2qUpKFzKx0SeA,4.24,4.48,6.45,5.16,6.29,-1.0,6.33,7.54,-1.0,7.09,7.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,63.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,79.0,84.0,72.0,-1.0,-1.0,-1.0
F53BA52CXPvAibaEXe9tSnfLfDeWaueQwjeqwSSh,8.18,4.88,-1.0,6.36,4.28,6.6,6.2,4.72,2.6,3.66,2.33,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,52.0,0.0,64.0,0.0,51.0,0.0,81.0,0.0,80.0,0.0,81.0,0.0,70.0,0.0
F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF,5.62,5.88,-1.0,7.02,6.93,-1.0,6.58,6.38,-1.0,5.59,6.65,-1.0,5.53,7.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0,0.0,53.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,70.0,0.0,77.0,0.0
F55A322AXPvAibaEXe9exxmVkEmOjRUzednipos/,6.05,4.51,-1.0,7.44,5.77,-1.0,6.4,7.23,-1.0,6.38,6.1,-1.0,8.5,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,70.0,0.0,65.0,0.0,64.0,0.0,77.0,0.0,79.0,0.0,82.0,0.0,72.0,81.0
F5601ABFXPvAibaEXe9QJDM9nE85iGedWeN6vLQA,4.35,1.97,-1.0,5.29,2.62,6.63,5.67,6.18,0.4,4.18,4.57,6.6,0.78,0.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,58.0,33.0,0.0,35.0,0.0,34.0,0.0,24.0,0.0,42.0,0.0,38.0,0.0,60.0,0.0
F5673015XPvAibaEXe86jqvsmOoL9gz0xQ3iVB/D,6.64,5.24,-1.0,7.03,6.22,-1.0,8.09,8.2,-1.0,8.01,7.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,60.0,0.0,81.0,0.0,80.0,0.0,90.0,0.0,95.0,0.0,96.0,0.0,94.0,0.0
F5705943XPvAibaEXe+1P/4gNbgreYZ1sK9mulny,6.3,6.5,7.0,6.58,6.54,-1.0,4.86,5.55,-1.0,4.91,2.42,1.71,7.49,4.57,4.0,-1.0,5.62,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,89.0,89.0,100.0,100.0,81.0,0.0,80.0,0.0,80.0,0.0,58.0,0.0,60.0,0.0
F57A1736XPvAibaEXe+ItThaeWSaTv8D7aWTVVQf,7.7,7.26,-1.0,7.06,7.59,5.7,7.14,7.34,-1.0,8.46,7.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,100.0,0.0,90.0,0.0,90.0,0.0,83.0,0.0,74.0,0.0,83.0,0.0,96.0,66.0
F585674DXPvAibaEXe93PEySAJOVk6T3mUZtHkOx,6.27,6.5,-1.0,6.04,8.04,-1.0,8.41,6.5,-1.0,6.86,6.7,-1.0,7.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,81.0,81.0,71.0,71.0,84.0,0.0,62.0,0.0,72.0,0.0,48.0,0.0,58.0,0.0
F596E17DXPvAibaEXe9CNoSsNIodZ0U9fS2YqW2S,7.74,7.54,-1.0,7.45,7.74,-1.0,8.14,9.14,-1.0,9.06,6.87,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,83.0,0.0,89.0,0.0,95.0,0.0,100.0,100.0,97.0,73.0,-1.0,-1.0
F5BD9AE6XPvAibaEXe+Ps8zYokGtSfj6oGI6vbP/,7.74,8.28,-1.0,8.76,8.67,-1.0,8.64,7.78,-1.0,8.22,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,85.0,0.0,90.0,0.0,96.0,0.0,99.0,0.0,76.0,0.0,76.0,66.0
F5C4F8EBXPvAibaEXe9gPSUylTm3ERLAXI5puk0I,7.12,5.29,6.7,6.08,6.97,0.0,7.16,6.15,-1.0,7.64,7.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,80.0,0.0,80.0,0.0,77.0,0.0,77.0,0.0,81.0,79.0,64.0,58.0,-1.0,-1.0
F5D2709CXPvAibaEXe+p5WOBbWD0Mymqf5YFK0Fj,8.6,6.78,-1.0,7.42,7.32,-1.0,6.76,8.32,-1.0,7.95,7.7,-1.0,8.6,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,0.0,62.0,0.0,64.0,0.0,72.0,0.0,76.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0
F5D2FEDFXPvAibaEXe8qxKHWIxudAAj4h3Llwz67,7.12,5.27,-1.0,6.69,7.61,-1.0,7.98,8.1,7.2,7.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,75.0,0.0,75.0,0.0,79.0,84.0,74.0,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F5D3066AXPvAibaEXe+Z7KfNHYLttKYcmiFpwREK,5.55,5.09,-1.0,4.94,5.42,6.16,5.93,4.22,-1.0,6.83,5.98,-1.0,5.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,67.0,67.0,64.0,64.0,49.0,49.0,83.0,0.0,54.0,0.0,73.0,0.0,52.0,0.0
F5D9B77FXPvAibaEXe8YaJ+XvjGNa+7UjbToL8tz,7.0,5.03,-1.0,4.75,4.42,8.67,7.9,8.82,7.5,7.69,6.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,85.0,50.0,0.0,70.0,0.0,68.0,0.0,71.0,0.0,80.0,0.0,85.0,0.0,85.0,0.0
F6036132XPvAibaEXe/lyY7+7E9oi8+16161FcLm,7.9,6.87,9.0,7.69,6.98,-1.0,7.9,7.75,-1.0,7.76,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,53.0,0.0,76.0,0.0,90.0,0.0,90.0,0.0,85.0,0.0,85.0,0.0,80.0,0.0
F61CE184XPvAibaEXe/GVRoDkKDPXgvDEVgcr6v0,7.49,6.9,-1.0,6.67,8.11,-1.0,8.45,7.61,-1.0,8.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,84.0,0.0,90.0,100.0,100.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F6208A2CXPvAibaEXe/kJUgsv26Uaz79STBqAZnz,4.97,6.12,-1.0,5.86,6.58,8.41,5.82,6.21,-1.0,6.96,3.46,-1.0,-1.0,8.5,-1.0,5.0,7.4,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,87.0,79.0,0.0,79.0,0.0,79.0,0.0,64.0,0.0,41.0,0.0,80.0,0.0,70.0,0.0
F635B066XPvAibaEXe9whL/t4cdMZarf+smrnY0M,5.94,5.52,6.6,4.89,5.9,-1.0,6.55,5.91,-1.0,6.99,7.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.0,62.0,60.0,0.0,23.0,0.0,66.0,0.0,35.0,0.0,54.0,0.0,76.0,0.0,95.0,0.0
F638C8D6XPvAibaEXe8v1/72rbobbfn9oqqIBWfa,6.68,6.56,-1.0,7.92,7.82,-1.0,7.4,7.82,-1.0,7.39,6.03,-1.0,7.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,78.0,77.0,0.0,97.0,0.0,90.0,0.0,81.0,0.0,90.0,0.0,80.0,0.0,75.0,0.0
F63B32CFXPvAibaEXe/A9ztpERERkALDm2qu0ITn,6.3,5.58,-1.0,6.18,7.11,-1.0,8.17,7.88,7.5,6.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,81.0,0.0,90.0,0.0,90.0,95.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F648358EXPvAibaEXe+NnQrnI1K9JIIcX9WCeXA+,9.36,8.51,-1.0,8.37,8.82,-1.0,8.11,9.34,-1.0,8.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,95.0,0.0,86.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,-1.0,-1.0
F648791BXPvAibaEXe+tg0ae8qw/gkKq0zjCQSnC,6.68,5.93,-1.0,7.38,7.12,-1.0,6.82,7.22,-1.0,7.53,7.53,9.2,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,78.0,96.0,96.0,96.0,0.0,74.0,0.0,68.0,0.0,80.0,0.0,85.0,0.0,85.0,0.0
F64E5752XPvAibaEXe+A3Tjfwxpros2BoCpvvfsI,7.75,7.9,-1.0,8.53,8.12,-1.0,7.95,8.3,-1.0,8.41,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,90.0,0.0,85.0,0.0,99.0,0.0,81.0,0.0,100.0,0.0,100.0,-1.0
F677C43CXPvAibaEXe8e8TJXhGRqkB8QzI8wOQCd,7.38,5.45,-1.0,6.45,5.75,6.85,6.92,6.96,7.9,7.2,6.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,84.0,73.0,0.0,79.0,0.0,72.0,0.0,70.0,0.0,69.0,0.0,80.0,0.0,80.0,0.0
F6865182XPvAibaEXe99J3nD1pBZIi08LnX6B5/g,8.46,7.93,-1.0,8.43,7.62,-1.0,8.38,8.33,-1.0,8.61,5.89,-1.0,8.6,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,93.0,0.0,83.0,0.0,86.0,0.0,95.0,0.0,90.0,0.0,90.0,0.0,84.0,0.0
F68D2DECXPvAibaEXe+q0E3QguGBpQs6mu/2ngHS,5.96,7.85,8.15,7.56,7.21,-1.0,7.74,8.71,-1.0,9.11,8.46,-1.0,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,0.0,100.0,0.0,100.0,100.0,100.0,93.0,-1.0,-1.0
F69A28A2XPvAibaEXe9iOtseai5jcooI5sP6CWOo,6.99,4.7,-1.0,5.87,5.95,9.1,5.09,6.93,-1.0,6.67,7.11,-1.0,5.97,-1.0,-1.0,7.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,55.0,0.0,51.0,0.0,28.0,0.0,42.0,0.0,75.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
F69BC92EXPvAibaEXe/lyY7+7E9oi6Q3ARFPeVuI,8.0,6.17,-1.0,6.95,6.44,-1.0,6.74,7.38,-1.0,7.54,7.62,-1.0,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,84.0,0.0,71.0,0.0,70.0,0.0,80.0,0.0,100.0,0.0,86.0,0.0,85.0,0.0
F6A3A4AAXPvAibaEXe9fw8mX+aV2o6EZOmQDXHSo,8.62,7.09,-1.0,7.6,8.36,-1.0,8.19,7.04,-1.0,8.59,8.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,81.0,0.0,68.0,0.0,99.0,0.0,100.0,0.0,90.0,0.0,76.0,0.0,75.0,0.0
F6A701BCXPvAibaEXe8xN1Ehxu1cb7IB+nCHVeV4,6.24,6.3,-1.0,6.9,8.05,-1.0,7.62,6.13,-1.0,8.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,77.0,0.0,80.0,0.0,90.0,79.0,82.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F6A9AF8AXPvAibaEXe+oAybUv81bbuqcqHiKgk2n,7.3,5.19,-1.0,7.43,7.33,-1.0,5.05,6.1,7.1,7.18,6.54,-1.0,7.65,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,70.0,0.0,76.0,0.0,75.0,0.0,75.0,0.0,75.0,0.0,79.0,0.0,72.0,0.0
F6BA59A9XPvAibaEXe+ltCXpm838vXVsDEnms/8F,6.41,3.35,-1.0,3.48,5.63,6.35,5.33,5.9,-1.0,3.78,3.43,-1.0,0.87,1.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,64.0,78.0,0.0,60.0,0.0,45.0,0.0,75.0,0.0,75.0,0.0,71.0,0.0,70.0,0.0
F6C23C59XPvAibaEXe+Cg1ybKXIqQd0FGsqIMRMY,6.56,7.92,-1.0,7.53,8.05,-1.0,7.92,8.07,-1.0,7.97,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,75.0,0.0,76.0,0.0,80.0,0.0,74.0,0.0,71.0,0.0,74.0,0.0,81.0,66.0
F6CEDDA6XPvAibaEXe/KMtCr6bHausbMTam92AGc,4.42,4.54,5.27,6.06,4.61,-1.0,7.23,5.9,5.5,5.98,5.72,-1.0,6.63,4.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,80.0,72.0,0.0,90.0,0.0,64.0,0.0,69.0,0.0,64.0,0.0,75.0,0.0,74.0,0.0
F6DEBE15XPvAibaEXe8X/UxhAbbOG3BxNNl+y4ZV,6.14,4.31,-1.0,6.54,-1.0,-1.0,6.3,6.41,-1.0,6.11,6.47,-1.0,6.8,5.0,-1.0,7.67,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,0.0,70.0,0.0,76.0,0.0,80.0,0.0,75.0,0.0,72.0,0.0,81.0,0.0,64.0,0.0
F6F6AEC8XPvAibaEXe9mNMzpS14Vge+UeuNdrsB5,5.47,6.66,7.64,5.19,6.49,-1.0,7.6,8.01,-1.0,8.24,6.49,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,80.0,0.0,75.0,0.0,75.0,0.0,79.0,0.0,76.0,0.0,76.0,0.0,72.0,63.0
F6F6B79BXPvAibaEXe9NZBs7fjgAwVLSOJZIT2pI,8.84,7.7,-1.0,8.49,8.55,-1.0,8.09,8.54,-1.0,9.17,9.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,90.0,0.0,100.0,0.0,96.0,0.0,100.0,0.0,100.0,100.0,98.0,78.0,-1.0,-1.0
F6F9475CXPvAibaEXe95t7IdlkoVf01nr8F41vO8,6.38,5.96,6.13,5.89,7.05,-1.0,6.4,7.44,-1.0,7.56,7.17,-1.0,7.53,6.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,0.0,87.0,0.0,85.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,96.0,0.0,74.0,0.0
F6FA6330XPvAibaEXe+ItThaeWSaTvj+HY2vqD2T,8.91,8.7,-1.0,8.37,8.88,-1.0,8.99,9.21,-1.0,9.28,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,90.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-1.0
F705031BXPvAibaEXe9ESTQu9OOcIDrYdFbnYAVy,7.48,6.38,-1.0,7.2,6.83,-1.0,7.07,7.61,-1.0,7.45,9.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,61.0,0.0,64.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,65.0,0.0,65.0,0.0
F705969AXPvAibaEXe+Cg1ybKXIqQdr5q7mQiiWF,5.81,7.5,-1.0,5.43,7.34,-1.0,6.33,6.27,-1.0,6.87,7.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,75.0,0.0,80.0,0.0,75.0,0.0,81.0,0.0,72.0,0.0,77.0,0.0,74.0,66.0
F71855D2XPvAibaEXe/baiw3K4HkF6wI5F6w6e/1,5.47,7.25,-1.0,7.1,7.44,8.7,7.08,6.99,-1.0,7.46,6.4,-1.0,7.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,77.0,82.0,0.0,88.0,0.0,82.0,0.0,75.0,0.0,83.0,0.0,81.0,0.0,80.0,0.0
F74272E5XPvAibaEXe8cSwcDAK/pUAoD5XBV3YHF,7.65,6.93,-1.0,6.2,6.6,-1.0,7.08,7.27,-1.0,6.24,6.38,-1.0,8.1,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,80.0,0.0,80.0,0.0,83.0,0.0,74.0,0.0,72.0,0.0,72.0,81.0
F74F064FXPvAibaEXe+sQSfsqovN96xj/txm1nAJ,7.61,6.64,-1.0,6.73,7.08,-1.0,7.16,7.62,-1.0,8.59,5.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,78.0,0.0,91.0,0.0,83.0,0.0,79.0,0.0,89.0,96.0,95.0,58.0,-1.0,-1.0
F751BE36XPvAibaEXe/lOccskaOiO+4LaUqrFAPR,4.89,5.03,6.64,5.84,4.42,0.0,7.21,6.25,6.8,6.92,7.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,0.0,67.0,67.0,72.0,72.0,55.0,0.0,80.0,0.0,54.0,0.0,66.0,0.0,60.0,0.0
F77FFD21XPvAibaEXe/MCL0qpDhx0/t0638f5baa,7.44,8.21,-1.0,8.05,8.02,-1.0,6.16,7.27,-1.0,6.77,7.44,0.0,4.0,8.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,82.0,81.0,0.0,91.0,0.0,66.0,0.0,71.0,0.0,58.0,0.0,90.0,0.0,75.0,0.0
F78E699FXPvAibaEXe8jOKYsh0sA3klQIK4lMtDi,6.59,5.44,-1.0,7.41,5.74,-1.0,6.61,5.19,-1.0,6.76,6.49,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,80.0,0.0,79.0,0.0,75.0,0.0,77.0,0.0,79.0,89.0,70.0,73.0,-1.0,-1.0
F7B0248AXPvAibaEXe/iDuY0411CJkGQXDu5r6Sv,6.24,5.51,5.9,6.71,5.32,6.5,5.66,6.65,-1.0,7.56,8.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,77.0,75.0,0.0,58.0,0.0,73.0,0.0,60.0,0.0,66.0,0.0,76.0,0.0,75.0,0.0
F7DAFFD1XPvAibaEXe+NJiMjcH3vhAsIxgSA5jtN,7.38,6.11,-1.0,6.25,6.54,6.5,5.56,7.83,-1.0,7.43,5.18,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,77.0,69.0,0.0,75.0,0.0,82.0,0.0,58.0,0.0,75.0,0.0,95.0,0.0,74.0,0.0
F7DC2238XPvAibaEXe/QqI5At3DBghtv10E+lIc3,8.27,7.53,-1.0,7.76,7.9,-1.0,6.99,7.18,-1.0,7.79,8.15,-1.0,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,0.0,85.0,0.0,71.0,0.0,98.0,0.0,80.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
F7E24E80XPvAibaEXe8CN9MRovh0mBUkJR73dHmM,8.03,7.64,-1.0,8.2,8.5,-1.0,8.66,8.46,-1.0,8.46,7.97,-1.0,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,76.0,0.0,76.0,0.0,75.0,0.0,81.0,0.0,90.0,0.0,100.0,0.0,94.0,0.0
F803888BXPvAibaEXe9Notw1bhKSwrtyJF1fDmf1,7.73,9.38,-1.0,8.37,8.58,-1.0,8.24,8.8,-1.0,8.47,9.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,-1.0,-1.0,-1.0
F80E317BXPvAibaEXe8zBeLfIMmoBK+LGS9nQVRX,7.03,6.07,-1.0,7.54,6.55,-1.0,5.79,5.95,-1.0,4.93,6.86,-1.0,7.25,4.3,-1.0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,68.0,76.0,0.0,54.0,0.0,52.0,0.0,59.0,0.0,34.0,0.0,63.0,0.0,68.0,0.0
F81F35D8XPvAibaEXe+HozZBb+7rZ87RQpi8y1OA,8.27,8.43,-1.0,7.84,7.77,-1.0,8.21,9.0,-1.0,8.86,7.17,5.5,6.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,95.0,0.0,100.0,0.0,83.0,0.0,90.0,0.0,100.0,94.0,99.0,64.0,-1.0,-1.0
